|id|urlkey|timestamp|mime|mime-detected|digest|offset|url|length|status|filename
0||com,goodreads)/book/show/14437729-dracula|20190319045300|text/html|text/html|UHYBRXEEHH4NGZXYIC5HE6HJ2C3URO3N|787651779|https://www.goodreads.com/book/show/14437729-dracula|117756|200|crawl-data/CC-MAIN-2019-13/segments/1552912201885.28/warc/CC-MAIN-20190319032352-20190319054352-00293.warc.gz
0||com,goodreads)/book/show/14447302-the-great-fairy-tale-disaster|20190318145813|text/html|text/html|ELQX5UDJJY4WPCTTEALJMWG2II3UEW6H|8872221|http://www.goodreads.com/book/show/14447302-the-great-fairy-tale-disaster|955|301|crawl-data/CC-MAIN-2019-13/segments/1552912201329.40/crawldiagnostics/CC-MAIN-20190318132220-20190318154220-00120.warc.gz
0||com,goodreads)/book/show/14447302-the-great-fairy-tale-disaster|20190318145815|text/html|text/html|7WYBUK456JZFYEQ62S463X5AGGHHPKMW|798865703|https://www.goodreads.com/book/show/14447302-the-great-fairy-tale-disaster|58012|200|crawl-data/CC-MAIN-2019-13/segments/1552912201329.40/warc/CC-MAIN-20190318132220-20190318154220-00135.warc.gz
0||com,goodreads)/book/show/14475644-ghosts|20190327012222|text/html|text/html|DXJT25GMMIYARYE7XJGSUT6VTGJKTSTY|9337622|http://www.goodreads.com/book/show/14475644-ghosts|941|301|crawl-data/CC-MAIN-2019-13/segments/1552912207146.96/crawldiagnostics/CC-MAIN-20190327000624-20190327022624-00474.warc.gz
0||com,goodreads)/book/show/14475644-ghosts|20190327012222|text/html|text/html|AXD46ESG4Y7SDV7Y6C4J6WGVRC57Z7XI|770634008|https://www.goodreads.com/book/show/14475644-ghosts|55497|200|crawl-data/CC-MAIN-2019-13/segments/1552912207146.96/warc/CC-MAIN-20190327000624-20190327022624-00267.warc.gz
0||com,goodreads)/book/show/144790.ice_station|20190318145857|text/html|text/html|TOMV37A6TJMFG4EGLWZUJTOLSC2HZACX|788904049|https://www.goodreads.com/book/show/144790.Ice_Station|77749|200|crawl-data/CC-MAIN-2019-13/segments/1552912201329.40/warc/CC-MAIN-20190318132220-20190318154220-00494.warc.gz
0||com,goodreads)/book/show/144793.area_7|20190318151310|text/html|text/html|URDTZ5X6JW726G2OA2CYV6TF5K5EKWHQ|787768631|https://www.goodreads.com/book/show/144793.Area_7|68394|200|crawl-data/CC-MAIN-2019-13/segments/1552912201329.40/warc/CC-MAIN-20190318132220-20190318154220-00404.warc.gz
0||com,goodreads)/book/show/144800.the_raw_shark_texts|20190319104346|text/html|text/html|CAAU3ZMYGBNF7RKYTYVU4KX6E2SLPLNM|8910870|http://www.goodreads.com/book/show/144800.The_Raw_Shark_Texts|950|301|crawl-data/CC-MAIN-2019-13/segments/1552912201953.19/crawldiagnostics/CC-MAIN-20190319093341-20190319115341-00352.warc.gz
0||com,goodreads)/book/show/144800.the_raw_shark_texts|20190319104346|text/html|text/html|EBYOCY4Z26PX2ZYZH4KJU4EV5VAUD6OK|799819171|https://www.goodreads.com/book/show/144800.The_Raw_Shark_Texts|85631|200|crawl-data/CC-MAIN-2019-13/segments/1552912201953.19/warc/CC-MAIN-20190319093341-20190319115341-00223.warc.gz
0||com,goodreads)/book/show/14483100-how-bees-make-honey|20190320144959|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|10091506|http://www.goodreads.com/book/show/14483100-how-bees-make-honey|865|403|crawl-data/CC-MAIN-2019-13/segments/1552912202347.13/crawldiagnostics/CC-MAIN-20190320125919-20190320151919-00147.warc.gz
0||com,goodreads)/book/show/14489370-cinematic-design|20190322192917|text/html|text/html|3CRLUY3UZR453A7KI6JNKS2OAMJGIY5E|25963026|https://www.goodreads.com/book/show/14489370-cinematic-design|1499|403|crawl-data/CC-MAIN-2019-13/segments/1552912202688.89/crawldiagnostics/CC-MAIN-20190322180106-20190322202106-00354.warc.gz
0||com,goodreads)/book/show/1449967.live_alone_and_like_it|20190325070137|text/html|text/html|QRB6J6EXXJNZO2OHOGE3BOMDVZCU3RYP|26186023|https://www.goodreads.com/book/show/1449967.Live_Alone_and_Like_It|1460|403|crawl-data/CC-MAIN-2019-13/segments/1552912203755.18/crawldiagnostics/CC-MAIN-20190325051359-20190325073359-00543.warc.gz
0||com,goodreads)/book/show/145055|20190324100411|text/html|text/html|34CDUXWP5KUZA5LZBXFJ5OAOV76XW5VG|25541177|https://www.goodreads.com/book/show/145055|1639|403|crawl-data/CC-MAIN-2019-13/segments/1552912203409.36/crawldiagnostics/CC-MAIN-20190324083551-20190324105551-00429.warc.gz
0||com,goodreads)/book/show/1450931.summer_of_the_dragon|20190327034843|text/html|text/html|GWWISOHNEDZIXR6EBPHLWXCK2E3WVZYK|26909232|https://www.goodreads.com/book/show/1450931.Summer_of_the_Dragon|1989|403|crawl-data/CC-MAIN-2019-13/segments/1552912207618.95/crawldiagnostics/CC-MAIN-20190327020750-20190327042750-00461.warc.gz
0||com,goodreads)/book/show/1450981.truth_or_dare|20190322151542|text/html|text/html|P7EYTZPADNXEQNETW3JT6QL27PNLA5RE|779764814|https://www.goodreads.com/book/show/1450981.Truth_or_Dare|51392|200|crawl-data/CC-MAIN-2019-13/segments/1552912202671.79/warc/CC-MAIN-20190322135230-20190322161230-00527.warc.gz
0||com,goodreads)/book/show/1451697.the_cairo_house|20190319010227|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|9420603|http://www.goodreads.com/book/show/1451697.The_Cairo_House|866|403|crawl-data/CC-MAIN-2019-13/segments/1552912201812.2/crawldiagnostics/CC-MAIN-20190318232014-20190319014014-00242.warc.gz
0||com,goodreads)/book/show/14517270-edge-of-black|20190321205609|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|9116965|http://www.goodreads.com/book/show/14517270-edge-of-black|869|403|crawl-data/CC-MAIN-2019-13/segments/1552912202572.29/crawldiagnostics/CC-MAIN-20190321193403-20190321215403-00463.warc.gz
0||com,goodreads)/book/show/14518201-whit-s-end|20190324182045|text/html|text/html|6CEGBQR57MLE2JOBNXMNLBC26DBUMUCZ|25450586|https://www.goodreads.com/book/show/14518201-whit-s-end|961|403|crawl-data/CC-MAIN-2019-13/segments/1552912203464.67/crawldiagnostics/CC-MAIN-20190324165854-20190324191854-00196.warc.gz
0||com,goodreads)/book/show/145391.i_hate_you_don_t_leave_me?from_search=true|20190323220251|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|9100524|http://www.goodreads.com/book/show/145391.I_Hate_You_Don_t_Leave_Me?from_search=true|891|403|crawl-data/CC-MAIN-2019-13/segments/1552912203021.14/crawldiagnostics/CC-MAIN-20190323201804-20190323223804-00444.warc.gz
0||com,goodreads)/book/show/14553484-good-news-bad-news?from_search=true|20190320015947|text/html|text/html|XMZHSQFTEDU2OYYVJYQZ7SOYDXPW6NED|773306058|https://www.goodreads.com/book/show/14553484-good-news-bad-news?from_search=true|60322|200|crawl-data/CC-MAIN-2019-13/segments/1552912202188.9/warc/CC-MAIN-20190320004046-20190320030046-00106.warc.gz
0||com,goodreads)/book/show/14556629-forks-over-knives-the-cookbook|20190323012235|text/html|text/html|UZQO7GMWJU5JL2TPCTZOQK6JIXMIKZSC|27028410|https://www.goodreads.com/book/show/14556629-forks-over-knives-the-cookbook|1789|403|crawl-data/CC-MAIN-2019-13/segments/1552912202704.58/crawldiagnostics/CC-MAIN-20190323000443-20190323022443-00147.warc.gz
0||com,goodreads)/book/show/1456034.the_merlin_prophecy|20190322115024|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|9551160|http://www.goodreads.com/book/show/1456034.The_Merlin_Prophecy|867|403|crawl-data/CC-MAIN-2019-13/segments/1552912202642.32/crawldiagnostics/CC-MAIN-20190322094932-20190322120932-00367.warc.gz
0||com,goodreads)/book/show/145646.feminine_appeal|20190319064501|text/html|text/html|J3CUXCJBHZBL23BQF56TGAFULPRDZWRQ|791066655|https://www.goodreads.com/book/show/145646.Feminine_Appeal|69257|200|crawl-data/CC-MAIN-2019-13/segments/1552912201904.55/warc/CC-MAIN-20190319052517-20190319074517-00424.warc.gz
0||com,goodreads)/book/show/145654|20190326152757|text/html|text/html|3BGHCBFCVTJIONEZNLMEDLAQUHNMC4VQ|25904758|https://www.goodreads.com/book/show/145654|1622|301|crawl-data/CC-MAIN-2019-13/segments/1552912205534.99/crawldiagnostics/CC-MAIN-20190326135436-20190326161436-00034.warc.gz
0||com,goodreads)/book/show/145654.nemesis|20190326152758|text/html|text/html|CHSJA2NO3PLUK25WUC2ARQHDIKJYCMFS|753706671|https://www.goodreads.com/book/show/145654.Nemesis|61480|200|crawl-data/CC-MAIN-2019-13/segments/1552912205534.99/warc/CC-MAIN-20190326135436-20190326161436-00418.warc.gz
0||com,goodreads)/book/show/14569052-purple-hibiscus|20190322114717|text/html|text/html|MBIG5BR3QWPDB2VR7XDKUSKBVLBI3PGX|771969301|https://www.goodreads.com/book/show/14569052-purple-hibiscus|91990|200|crawl-data/CC-MAIN-2019-13/segments/1552912202642.32/warc/CC-MAIN-20190322094932-20190322120932-00481.warc.gz
0||com,goodreads)/book/show/14569243-the-nlp-professional?from_search=true|20190321043849|text/html|text/html|FVPNAJIS2FGEHAODES6ZMIPRQJ3YWA7M|25109193|https://www.goodreads.com/book/show/14569243-the-nlp-professional?from_search=true|1924|403|crawl-data/CC-MAIN-2019-13/segments/1552912202484.31/crawldiagnostics/CC-MAIN-20190321030925-20190321052925-00029.warc.gz
0||com,goodreads)/book/show/14572.peace_is_every_step|20190325070446|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|9374099|http://www.goodreads.com/book/show/14572.Peace_Is_Every_Step|865|403|crawl-data/CC-MAIN-2019-13/segments/1552912203755.18/crawldiagnostics/CC-MAIN-20190325051359-20190325073359-00227.warc.gz
0||com,goodreads)/book/show/14578407-penpal|20190320163626|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|9702950|http://www.goodreads.com/book/show/14578407-penpal|857|403|crawl-data/CC-MAIN-2019-13/segments/1552912202433.77/crawldiagnostics/CC-MAIN-20190320150106-20190320172106-00279.warc.gz
0||com,goodreads)/book/show/145849.naked_came_i?from_search=true|20190325211732|text/html|text/html|BYY7KYOMMJQ35A4FQX5HFB6Y3Z7SCQCK|25161733|https://www.goodreads.com/book/show/145849.Naked_Came_I?from_search=true|1382|403|crawl-data/CC-MAIN-2019-13/segments/1552912204300.90/crawldiagnostics/CC-MAIN-20190325194225-20190325220225-00257.warc.gz
0||com,goodreads)/book/show/1458508.trial_by_fire|20190320144233|text/html|text/html|MHUIFWB2EHPMMXQGRXLSD4BNPUVIGDBM|760006545|https://www.goodreads.com/book/show/1458508.Trial_by_Fire|47412|200|crawl-data/CC-MAIN-2019-13/segments/1552912202347.13/warc/CC-MAIN-20190320125919-20190320151919-00527.warc.gz
0||com,goodreads)/book/show/14595.please_kill_me|20190325225500|text/html|text/html|TXO7XKJHFXG53IYYSDYEENMJP5WPCIYF|779443473|https://www.goodreads.com/book/show/14595.Please_Kill_Me|79463|200|crawl-data/CC-MAIN-2019-13/segments/1552912204461.23/warc/CC-MAIN-20190325214331-20190326000331-00035.warc.gz
0||com,goodreads)/book/show/1460108.designing_worship_together|20190321205745|text/html|text/html|KTPPJ4ZQWFVVVXIQCNVZDMXSOJQYNC2C|27167516|https://www.goodreads.com/book/show/1460108.Designing_Worship_Together|1313|403|crawl-data/CC-MAIN-2019-13/segments/1552912202572.29/crawldiagnostics/CC-MAIN-20190321193403-20190321215403-00239.warc.gz
0||com,goodreads)/book/show/146122.cigars_of_the_pharaoh|20190326212832|text/html|text/html|2GQJSTJKWB22EZMRGTSUIQTMBVMPO3KH|27640930|https://www.goodreads.com/book/show/146122.Cigars_of_the_Pharaoh|1365|403|crawl-data/CC-MAIN-2019-13/segments/1552912206016.98/crawldiagnostics/CC-MAIN-20190326200359-20190326222359-00248.warc.gz
0||com,goodreads)/book/show/146189.s_e_x_|20190319071627|text/html|text/html|7ZTGAEUB6475LU2AU4JTWNLCVDF63UHE|9413890|http://www.goodreads.com/book/show/146189.S_E_X_|940|301|crawl-data/CC-MAIN-2019-13/segments/1552912201904.55/crawldiagnostics/CC-MAIN-20190319052517-20190319074517-00396.warc.gz
0||com,goodreads)/book/show/146189.s_e_x_|20190319071628|text/html|text/html|PCGAYZWN6RMNE4SDGL5REKM3NWE3RZV6|804359270|https://www.goodreads.com/book/show/146189.S_E_X_|68751|200|crawl-data/CC-MAIN-2019-13/segments/1552912201904.55/warc/CC-MAIN-20190319052517-20190319074517-00557.warc.gz
0||com,goodreads)/book/show/146189.s_e_x_spelling_out_all_you_need_to_know_about_your_sexuality|20190319071627|text/html|text/html|EESECK7BIMWV4IVWQ2KK4K64AVGEAZNJ|9436892|http://www.goodreads.com/book/show/146189.S_E_X_Spelling_Out_All_You_Need_to_Know_About_Your_Sexuality|977|301|crawl-data/CC-MAIN-2019-13/segments/1552912201904.55/crawldiagnostics/CC-MAIN-20190319052517-20190319074517-00491.warc.gz
0||com,goodreads)/book/show/146191.the_unsettling_of_america|20190323175451|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|9288350|http://www.goodreads.com/book/show/146191.The_Unsettling_of_America|873|403|crawl-data/CC-MAIN-2019-13/segments/1552912202889.30/crawldiagnostics/CC-MAIN-20190323161556-20190323183556-00222.warc.gz
0||com,goodreads)/book/show/14627816-meditations-on-the-beatitudes|20190320101844|text/html|text/html|OXMARZCY6LTY6HTPHVEF23WPOJN6LKCS|799317460|https://www.goodreads.com/book/show/14627816-meditations-on-the-beatitudes|27230|200|crawl-data/CC-MAIN-2019-13/segments/1552912202324.5/warc/CC-MAIN-20190320085116-20190320111116-00263.warc.gz
0||com,goodreads)/book/show/146283.the_returning_king|20190325070224|text/html|text/html|MTAGX76R4EB7XAGGXK5AUWQR2S4TMC6A|25879462|https://www.goodreads.com/book/show/146283.The_Returning_King|1179|403|crawl-data/CC-MAIN-2019-13/segments/1552912203755.18/crawldiagnostics/CC-MAIN-20190325051359-20190325073359-00039.warc.gz
0||com,goodreads)/book/show/14629615-portals-to-freedom|20190326154742|text/html|text/html|NNZK5KPPN5P57TJ7JS3PXJRKNPZK2P6K|727673602|https://www.goodreads.com/book/show/14629615-portals-to-freedom|35597|200|crawl-data/CC-MAIN-2019-13/segments/1552912205534.99/warc/CC-MAIN-20190326135436-20190326161436-00344.warc.gz
0||com,goodreads)/book/show/1463307.at_the_house_of_the_magician|20190319085358|text/html|text/html|XXL5KW6OWJ4J2KYEKDXIJMRW4UKAE5QF|783666787|https://www.goodreads.com/book/show/1463307.At_the_House_of_the_Magician|66799|200|crawl-data/CC-MAIN-2019-13/segments/1552912201922.85/warc/CC-MAIN-20190319073140-20190319095140-00249.warc.gz
0||com,goodreads)/book/show/1463559.the_importance_of_being_kennedy|20190322175355|text/html|text/html|HBXFGH5KQA7JGCPVZSYYTDDCWIOAOEIA|8840766|http://www.goodreads.com/book/show/1463559.The_Importance_of_Being_Kennedy|961|301|crawl-data/CC-MAIN-2019-13/segments/1552912202672.57/crawldiagnostics/CC-MAIN-20190322155929-20190322181929-00176.warc.gz
0||com,goodreads)/book/show/1463559.the_importance_of_being_kennedy|20190322175356|text/html|text/html|S6NST7H374IHP22DXW5Z3DL62K2FGLO4|764686825|https://www.goodreads.com/book/show/1463559.The_Importance_of_Being_Kennedy|64089|200|crawl-data/CC-MAIN-2019-13/segments/1552912202672.57/warc/CC-MAIN-20190322155929-20190322181929-00017.warc.gz
0||com,goodreads)/book/show/147029.if_i_ran_the_zoo|20190323114146|text/html|text/html|LHEVCVCGL7RLD6K2WFLFWHT2AEJIBE64|771351105|https://www.goodreads.com/book/show/147029.If_I_Ran_the_Zoo|63774|200|crawl-data/CC-MAIN-2019-13/segments/1552912202781.83/warc/CC-MAIN-20190323101107-20190323123107-00352.warc.gz
0||com,goodreads)/book/show/14707.faust_part_two|20190319181214|text/html|text/html|GYDGCYK57TMUIVORTWLIVUVZNFFC3ZOK|24007397|https://www.goodreads.com/book/show/14707.Faust_Part_Two|1082|403|crawl-data/CC-MAIN-2019-13/segments/1552912202003.56/crawldiagnostics/CC-MAIN-20190319163636-20190319185636-00246.warc.gz
0||com,goodreads)/book/show/147292.punk_marketing_get_off_your_ass_and_join_the_revolution?utm_medium=api&utm_source=grid_widget|20190326012121|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|9246414|http://www.goodreads.com/book/show/147292.Punk_Marketing_Get_Off_Your_Ass_and_Join_the_Revolution?utm_medium=api&utm_source=grid_widget|923|403|crawl-data/CC-MAIN-2019-13/segments/1552912204736.6/crawldiagnostics/CC-MAIN-20190325234449-20190326020449-00482.warc.gz
0||com,goodreads)/book/show/1474003.and_the_violins_stopped_playing?from_search=true|20190326133244|text/html|text/html|FB3O4D356GUZ2TWFUGB5OAWZZHWFSFKG|25577875|https://www.goodreads.com/book/show/1474003.And_the_Violins_Stopped_Playing?from_search=true|2330|403|crawl-data/CC-MAIN-2019-13/segments/1552912205163.72/crawldiagnostics/CC-MAIN-20190326115319-20190326141319-00050.warc.gz
0||com,goodreads)/book/show/1474003.and_the_violins_stopped_playing?utm_medium=api&utm_source=blog_book|20190324013327|text/html|text/html|DUI6IRMTLJBTNW6WRM7LJYFKSRDQ77JX|25436725|https://www.goodreads.com/book/show/1474003.And_the_Violins_Stopped_Playing?utm_medium=api&utm_source=blog_book|1597|403|crawl-data/CC-MAIN-2019-13/segments/1552912203123.91/crawldiagnostics/CC-MAIN-20190324002035-20190324024035-00468.warc.gz
0||com,goodreads)/book/show/14740626-boy-nobody|20190322151639|text/html|text/html|C2TQGQLYYB7SZ7TMYECHMZ6KTPRTV6IO|8959725|http://www.goodreads.com/book/show/14740626-boy-nobody|937|302|crawl-data/CC-MAIN-2019-13/segments/1552912202671.79/crawldiagnostics/CC-MAIN-20190322135230-20190322161230-00279.warc.gz
0||com,goodreads)/book/show/14741366-prophecy-girl|20190322231821|text/html|text/html|X37XVKAAJXLVNWSQVPGIMKFWT3CMWH3V|9336640|http://www.goodreads.com/book/show/14741366-prophecy-girl|948|301|crawl-data/CC-MAIN-2019-13/segments/1552912202698.22/crawldiagnostics/CC-MAIN-20190322220357-20190323002357-00440.warc.gz
0||com,goodreads)/book/show/14741366-prophecy-girl|20190322231823|text/html|text/html|EQRZ3PHIWULNXYM6C7RZTBGZKZVW4FCD|774319366|https://www.goodreads.com/book/show/14741366-prophecy-girl|92077|200|crawl-data/CC-MAIN-2019-13/segments/1552912202698.22/warc/CC-MAIN-20190322220357-20190323002357-00055.warc.gz
0||com,goodreads)/book/show/14742759-the-perilous-life-of-jade-yeo|20190319010758|text/html|text/html|YGO7K2QWTDROJURFJCKETV6TRY6HUXF3|23212074|https://www.goodreads.com/book/show/14742759-the-perilous-life-of-jade-yeo|1518|403|crawl-data/CC-MAIN-2019-13/segments/1552912201812.2/crawldiagnostics/CC-MAIN-20190318232014-20190319014014-00530.warc.gz
0||com,goodreads)/book/show/14743784-unbreakable?ac=1|20190318204346|text/html|text/html|2FKSNROCFZNZ4V3P55TQVMYIZUJS7WGT|8779721|http://www.goodreads.com/book/show/14743784-unbreakable?ac=1|951|301|crawl-data/CC-MAIN-2019-13/segments/1552912201672.12/crawldiagnostics/CC-MAIN-20190318191656-20190318212809-00002.warc.gz
0||com,goodreads)/book/show/14743784-unbreakable?ac=1|20190318204348|text/html|text/html|4UKGLB3OQREDN7EEI3YXVROKNROEEEEJ|809382697|https://www.goodreads.com/book/show/14743784-unbreakable?ac=1|88618|200|crawl-data/CC-MAIN-2019-13/segments/1552912201672.12/warc/CC-MAIN-20190318191656-20190318213656-00531.warc.gz
0||com,goodreads)/book/show/14748094-the-elite|20190323154857|text/html|text/html|BZUAAW4376DQPDOPSSJ54GOJJSGJXKIW|24602197|https://www.goodreads.com/book/show/14748094-the-elite|1060|403|crawl-data/CC-MAIN-2019-13/segments/1552912202872.8/crawldiagnostics/CC-MAIN-20190323141433-20190323163433-00140.warc.gz
0||com,goodreads)/book/show/14757050-the-heart-broke-in?from_search=true|20190320145101|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|9858306|http://www.goodreads.com/book/show/14757050-the-heart-broke-in?from_search=true|879|403|crawl-data/CC-MAIN-2019-13/segments/1552912202347.13/crawldiagnostics/CC-MAIN-20190320125919-20190320151919-00505.warc.gz
0||com,goodreads)/book/show/14758803-monsters-love-colors|20190322072022|text/html|text/html|Z4KRW5FXCOMMV65JXMBUHNDN7RUV32UZ|23683269|https://www.goodreads.com/book/show/14758803-monsters-love-colors|1536|403|crawl-data/CC-MAIN-2019-13/segments/1552912202635.43/crawldiagnostics/CC-MAIN-20190322054710-20190322080710-00513.warc.gz
0||com,goodreads)/book/show/14759319-fortress-frontier|20190319153950|text/html|text/html|3S3ZBYTI7O6VPSEL3VH7P2KBX47LLTFG|787898336|https://www.goodreads.com/book/show/14759319-fortress-frontier|95165|200|crawl-data/CC-MAIN-2019-13/segments/1552912201996.61/warc/CC-MAIN-20190319143502-20190319165502-00097.warc.gz
0||com,goodreads)/book/show/14762444-paperboy|20190324000653|text/html|text/html|OZP3GDWPCS5LMRXW7XI7C75WF7ABYJZR|754045187|https://www.goodreads.com/book/show/14762444-paperboy|76103|200|crawl-data/CC-MAIN-2019-13/segments/1552912203093.63/warc/CC-MAIN-20190323221914-20190324003914-00298.warc.gz
0||com,goodreads)/book/show/147636.holy_bible|20190320102031|text/html|text/html|SBSEYKCYI5QB4ZNR4ZT7VSM5MUBGYVK7|779220353|https://www.goodreads.com/book/show/147636.Holy_Bible|81797|200|crawl-data/CC-MAIN-2019-13/segments/1552912202324.5/warc/CC-MAIN-20190320085116-20190320111116-00163.warc.gz
0||com,goodreads)/book/show/1476879.manners_made_easy_for_teens|20190323012028|text/html|text/html|WAPDQBZ2V6RB5N4NWJ5VV26T6LFEAMB6|763195520|https://www.goodreads.com/book/show/1476879.Manners_Made_Easy_for_Teens|26790|200|crawl-data/CC-MAIN-2019-13/segments/1552912202704.58/warc/CC-MAIN-20190323000443-20190323022443-00270.warc.gz
0||com,goodreads)/book/show/1477355.mister_aufziehvogel?utm_medium=api&utm_source=blog_book|20190321085310|text/html|text/html|G36HFWQXAH722VGBGTR7YHWOBDFBCKWS|760709393|https://www.goodreads.com/book/show/1477355.Mister_Aufziehvogel?utm_medium=api&utm_source=blog_book|101540|200|crawl-data/CC-MAIN-2019-13/segments/1552912202506.45/warc/CC-MAIN-20190321072128-20190321094128-00258.warc.gz
0||com,goodreads)/book/show/1478175.the_mesa_verde_world|20190324000946|text/html|text/html|LZWIYMYDAGY4RRLJDBQB657FPI6XUWU7|763256489|https://www.goodreads.com/book/show/1478175.The_Mesa_Verde_World|31945|200|crawl-data/CC-MAIN-2019-13/segments/1552912203093.63/warc/CC-MAIN-20190323221914-20190324003914-00446.warc.gz
0||com,goodreads)/book/show/147865.love_rosie|20190321064042|text/html|text/html|Z3YUCXS3B5TK76URHW4DL2DINKISON42|24640085|https://www.goodreads.com/book/show/147865.Love_Rosie|2283|403|crawl-data/CC-MAIN-2019-13/segments/1552912202496.35/crawldiagnostics/CC-MAIN-20190321051516-20190321073516-00017.warc.gz
0||com,goodreads)/book/show/147865.love_rosie|20190322174202|text/html|text/html|BR36ACPABBHQB5OPPKTP4BPH7HAETKDF|9696994|http://www.goodreads.com/book/show/147865.Love_Rosie|942|301|crawl-data/CC-MAIN-2019-13/segments/1552912202672.57/crawldiagnostics/CC-MAIN-20190322155929-20190322181929-00032.warc.gz
0||com,goodreads)/book/show/147865.love_rosie|20190322174202|text/html|text/html|QVO7T7H6J4W5446U4BDPDGDGCZYQB6L2|764751793|https://www.goodreads.com/book/show/147865.Love_Rosie|84057|200|crawl-data/CC-MAIN-2019-13/segments/1552912202672.57/warc/CC-MAIN-20190322155929-20190322181929-00017.warc.gz
0||com,goodreads)/book/show/14812991-blood-kissed-sky|20190319153858|text/html|text/html|BJDULLX6RCTUEDMDFR6GJVPA6VD2PFMW|9262606|http://www.goodreads.com/book/show/14812991-blood-kissed-sky|949|301|crawl-data/CC-MAIN-2019-13/segments/1552912201996.61/crawldiagnostics/CC-MAIN-20190319143502-20190319165502-00358.warc.gz
0||com,goodreads)/book/show/14812991-blood-kissed-sky|20190319153900|text/html|text/html|FZITUC4CZAQVKJR2UFSWVGQS36T6LSA3|787490240|https://www.goodreads.com/book/show/14812991-blood-kissed-sky|81339|200|crawl-data/CC-MAIN-2019-13/segments/1552912201996.61/warc/CC-MAIN-20190319143502-20190319165502-00455.warc.gz
0||com,goodreads)/book/show/14843797|20190326031036|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|11189617|http://www.goodreads.com/book/show/14843797|851|403|crawl-data/CC-MAIN-2019-13/segments/1552912204768.52/crawldiagnostics/CC-MAIN-20190326014605-20190326040605-00017.warc.gz
0||com,goodreads)/book/show/14866.nineteen_minutes|20190320000533|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|8963378|http://www.goodreads.com/book/show/14866.Nineteen_Minutes|862|403|crawl-data/CC-MAIN-2019-13/segments/1552912202161.73/crawldiagnostics/CC-MAIN-20190319224005-20190320010005-00277.warc.gz
0||com,goodreads)/book/show/148769.the_first_part_last?ac=1&from_search=true|20190326031237|text/html|text/html|I5NC2RCP7YSPD3U62YQYDC7PFRHDRWQQ|25744999|https://www.goodreads.com/book/show/148769.The_First_Part_Last?ac=1&from_search=true|1854|403|crawl-data/CC-MAIN-2019-13/segments/1552912204768.52/crawldiagnostics/CC-MAIN-20190326014605-20190326040605-00042.warc.gz
0||com,goodreads)/book/show/1488262.so_loud_a_silence?ac=1&amp;from_search=true|20190322174538|text/html|text/html|7TN4RYNAE5K2XYCY5ZPD7Y3PC4URJJ7Q|9110813|http://www.goodreads.com/book/show/1488262.So_Loud_a_silence?ac=1&amp;from_search=true|975|301|crawl-data/CC-MAIN-2019-13/segments/1552912202672.57/crawldiagnostics/CC-MAIN-20190322155929-20190322181929-00316.warc.gz
0||com,goodreads)/book/show/1488262.so_loud_a_silence?ac=1&amp;from_search=true|20190322174539|text/html|text/html|57FNDL6TIY722TEOBC6HB5NHMRGOTUHU|769740743|https://www.goodreads.com/book/show/1488262.So_Loud_a_silence?ac=1&amp;from_search=true|26310|200|crawl-data/CC-MAIN-2019-13/segments/1552912202672.57/warc/CC-MAIN-20190322155929-20190322181929-00077.warc.gz
0||com,goodreads)/book/show/14889679-the-good-nurse|20190324201417|text/html|text/html|TI5ZXRBF2BLVK2ZJ6FZAAT5EXBQKS7ZH|773590458|https://www.goodreads.com/book/show/14889679-the-good-nurse|87946|200|crawl-data/CC-MAIN-2019-13/segments/1552912203491.1/warc/CC-MAIN-20190324190033-20190324212033-00341.warc.gz
0||com,goodreads)/book/show/14891502-all-different-now|20190319154211|text/html|text/html|FTH2Y5MCWT4LWHFKLRHN76OYOCN3JB5Y|788132527|https://www.goodreads.com/book/show/14891502-all-different-now|69072|200|crawl-data/CC-MAIN-2019-13/segments/1552912201996.61/warc/CC-MAIN-20190319143502-20190319165502-00482.warc.gz
0||com,goodreads)/book/show/1489203.the_story_of_the_treasure_seekers|20190318184006|text/html|text/html|4UGX4WA55NHWGF6FP4G2CNAV4TKRPRJ2|777357808|https://www.goodreads.com/book/show/1489203.The_Story_of_the_Treasure_Seekers|79983|200|crawl-data/CC-MAIN-2019-13/segments/1552912201521.60/warc/CC-MAIN-20190318172016-20190318194016-00256.warc.gz
